text,true,pred,prob_pred,correct,true_labels,pred_labels
<SOS> discover blacksad <UNK> deluxe editionabout <UNK> creator <UNK> <UNK> limitless imagination <UNK> <UNK> continues syberia 3 focusing entirely new adventure abandoning island kate found dying edge river <UNK> tribe nomadic people migrating snow ostrich stuck <UNK> village together must find way continue journey race enemy unexpected obstacle not mention <UNK> past catch herthe next generation adventure syberia 3 take inside enchanting mysterious universe full life explore 3d plunged heart w,adventure,adventure,0.9431054592132568,1,adventure,adventure
<SOS> initial release command hq met great enthusiasm strategy fan fact voted <UNK> wargame year computer gaming worldin fastpaced strategic global conquest awardwinning designer dan <UNK> control superpower attempt <UNK> overcome opposing superpower world war ii iii iv <UNK> allocate resource troop gather military intelligence assume fingertip control awesome military arsenal includes land sea air force grappling harsh reality risk nuclear wargame <UNK> strategy intuitive pointandclick <UNK> mo,strategy,strategy,0.9487979412078857,1,strategy,simulation|strategy
<SOS> dad beat dad fastpaced local multiplayer brawler 4 player dad beat dad also latest <UNK> technology ditch friend play computer 3 different mode keep gameplay fun challenging one favorite smash n' <UNK> papa steal baby protecting little one <UNK> diaper <UNK> little something like dodge ball eliminate dad <UNK> diaper brick <UNK> crazy hitting brick last dad standing win corporate <UNK> fun vertically reach star collect rich fending dad fall behind toast feature 9 different playable dad ind,action,action,0.7526698708534241,1,action,action|other
<SOS> heroine awakes find unfamiliar land no memory not even knowing name make matter worse first person meet kill heroine run life unknown street run headfirst another stranger fortunately man mafia <UNK> oz no love wouldbe murderer innocent woman drive attacker take underneath <UNK> wing hardly end trouble however <UNK> oz one many different mafia <UNK> town bitter conflict territory rage <UNK> sunday peace return town mutual compromise come next day battle continue anew never ceased wartorn t,adventure,adventure,0.8286281824111938,1,adventure,adventure
<SOS> quot hope know not important wanting away youquot phrase beginning huge story know know man first purpose find indie firstperson shooter intricate story happened one person person main character find shoe must good reaction dodge laser many trap kill enemy not forget main objective get menacing stranger though may seem easy reality not main character not also want quickly possible wait moment front one wanted see <EOS>,action,action,0.9113354086875916,1,action|adventure,action|adventure|gore|violent
<SOS> saving cookie super extreme casual need use superhero sens transform mouse cookie move save malevolent hungry chester check best time beat personal record increase position world ranking compete friend enjoy <EOS>,action,other,0.7305729985237122,0,action,other
<SOS> modern combat 5 intense fps offer everything <UNK> <UNK> royale action 1v1 duel plus thrilling solo campaign take venice tokyo stop <UNK> featuresintense multiplayer <UNK> name rise top leaderboards even win exclusive reward limitedtime event watch player battle spectator mode perfect picking new tactic enjoy cheering friend <UNK> solo <UNK> wide variety mission type ride boat helicopter fight drone snipe target spearhead <UNK> force take clandestine terrorist <UNK> customizable combat sty,action,action,0.8462464809417725,1,action|massively multiplayer,action|strategy
<SOS> rebel galaxy swashbuckling space adventure actionpacked combat exploration discovery trade negotiation outlandish denizen edge known <UNK> commander immensely powerful star destroyer youll battle pirate explore anomaly befriend alien scavenge battle wreckage mine asteroid discover artifact choose path roguish <UNK> crafty <UNK> powerhungry privateer maybe little buy larger powerful craft hardearned credit outfit variety wicked weapon defense set galaxy fantastic sight secret found rebel ga,action,action,0.8395988345146179,1,action|adventure|rpg|simulation,action|adventure
<SOS> <UNK> <UNK> premier digital playground bicycle <UNK> ep physic based party 4 splitscreen player play favorite bicycle compete traditional bicycle like racing jousting soccer space mushroom hunting wrestling etc features4 player <UNK> player <UNK> race <UNK> <UNK> beautiful world race coming 10 level <UNK> world alternate <UNK> electronic soundtrack <UNK> physicsbased bicycle play including unicycle penny <UNK> mode splitscreen <UNK> prix race tour one 3 <UNK> random sequence traditional bi,action,racing,0.9530935287475586,0,action|racing|simulation|sports,racing|simulation|sports
<SOS> king <UNK> jason <UNK> prosperous kingdom respect peer beautiful fianc killed wedding day vowed anything restore life order accomplish heroic feat jason must seek golden fleece help greek <UNK> greatest hero set sail epic voyage grand scale actionrpg rise argonaut immerses player gladiatorial adventure set vibrant powerful world ancient greece brought life taking role jason player battle alongside hercules achilles argonaut engage brutal combat formidable beast enemy vast world alive wondr,rpg,rpg,0.9783787727355957,1,rpg,adventure|rpg
<SOS> special <UNK> version includes system voice feature 7 character sold separately console <UNK> content includes special original soundtrack blazblue art collectionthe bonus content placed steam folder steamsteamappscommonblazblue continuum shift <UNK> <UNK> <UNK> blazblue continuum shift extend receive japanese voice pack dlc <UNK> offerabout gamethe second entry critically acclaimed blazblue franchise blazblue continuum shift extend add number play mode story scenario new move allnew playa,action,action,0.8394874930381775,1,action,action|rpg
<SOS> mad head creator rite passage nevertales series proudly present exciting new <UNK> series evening started like village without warning group mysterious figure arrives reduces town flame rubble controlling way find flee village seek help queen youll lie low avoid becoming another minion flame banshee use special ability powerups make way mystical world thrilling hidden object puzzle adventure special collector's edition release full exclusive extra wont find standard version collector editi,adventure,adventure,0.9342741966247559,1,adventure,adventure
<SOS> <UNK> whole world plunged darkness plague kill living thing rapid pace no practical people left turned skeleton monster real apocalypse come state <UNK> almost exterminated king old prisoner imprisoned prison killing everyone praying satan king release prisoner give uneasy task find place world no plague darkness con nothing left agree together old prisoner go hard big trip find legendary land no plague darkness difficult interesting journey vast <UNK> also find lot pain suffering die 23 a,action,rpg,0.9596880078315735,0,action|adventure|gore|rpg|simulation|violent,action|adventure|rpg
<SOS> <UNK> test ability see illusion discover innovative cerebral challenge solved simply changing way perceive themfeatures 40 unique challenging construct bring along friend overcome special splitscreen objectivebased mission melt ethereal soundtrack succumb binaural manipulation use <UNK> <UNK> modify construct reveal secret area reconstructing environment around delve deeper mysterious <UNK> system discover terrifying global agenda <EOS>,action,other,0.6913619041442871,0,action|adventure|strategy,other
<SOS> <UNK> short firstperson psychedelic strange place awake one goal find piece set free strange island although closer get completion stranger thing become feature first person psychedelic environment <EOS>,other,adventure,0.7619034051895142,0,other,adventure
<SOS> quotyour queen set home beneath rotting log fat vulnerable first brood need move quickly colony survive priority find food plenty around hungry creature undergrowth worker need <UNK> undergrowth ant colony management fastpaced realtime strategy style player <UNK> nest underground constructing tunnel chamber store food raise brood surface ant claim territory gather resource overwhelm fearsome arachnid clash colony nest design army size composition attack timing key securing <UNK> narrated p,simulation,strategy,0.9400477409362793,0,simulation|strategy,strategy
<SOS> play <UNK> giant indestructible incredibly clumsy robot determined save human race explore procedurally generated universe flying space landing planet trying not destroy everything path relax blast cosmos hero's uncertain quest ever save human <UNK> offer unique charming experience player background unlock backstory learn origin <UNK> drift planet planet enjoying original mesmerizing downtempo scifi soundtrack discover secret collect new part dress hero frame capture universe photo mode us,other,action,0.6799280643463135,0,other,action|adventure
<SOS> <UNK> roguelike space setting collect small star destroy another space ship destroy meteorite pump level upgrade simple graphic relax music use mouse aim destroy click left mouse button <UNK> need collect <UNK> star <EOS>,action,action,0.6336008310317993,1,action,action
<SOS> gary gull vr interactive animated short film part story enjoy tasty lunch beach seagull show start talking talk back answer <UNK> question <UNK> shaking head talking using voice recognition nothing decision affect story play giving different experience narrative try interact environment using motion controller draw sand pick drink toss <UNK> around <UNK> gull directed mark walsh <UNK> <UNK> pixar <UNK> animation supervisor including director pixar short film <UNK> rex built partnership <UN,adventure,adventure,0.6878185868263245,1,adventure,adventure|simulation
<SOS> <UNK> pushing prince back ready reroll king cosmos accidentally destroys star sky order pintsized <UNK> son put twinkle back heaven join king prince cosmos wacky adventure restore star full hd beloved <UNK> return fully updated graphic completely recreated cutscenes full hd <EOS>,action,adventure,0.8614599704742432,0,action,adventure
<SOS> dungeon girl puzzle rpg that's easy pick <UNK> monica journey dungeon tower light blue conquer 1000 <UNK> panel explore dungeon make disappear attack enemiesexplore excavate heal attack start adventure see deep <UNK> strategic puzzle <UNK> floor <UNK> item <UNK> skill <UNK> upgrade <UNK> english japanese language <EOS>,other,rpg,0.9641065001487732,0,other,adventure|rpg
<SOS> first person gothic action adventure set medieval kingdom <UNK> play dominik young alchemist summoned protect kingdom ravenous beast <UNK> goal soon change discovers bitten cursed become thing set <UNK> dominik must delve dark castle search cure cold answer enigma find entangled along way playing <UNK> human werewolf form smoothly switch human werewolf solve puzzle smash obstacle proceed epic adventurethe combination action adventure gameplay element werewolf use power fight smash obstacle,action,adventure,0.9637876152992249,0,action|adventure,action|adventure
<SOS> rise 30 minute extinction antarctic single person indie developer <UNK> first release 30 minute extinction fun fastpaced race clock shooter alien invaded one purpose wipe humanity alone friend play across multiple map mode defeat alien horde save planet done survive long player like adding map different style location free join discord <UNK> <EOS>,action,action,0.9669806957244873,1,action,action
<SOS> frantic dimension retro twinstick shooter inspired earliest <UNK> 'space <UNK> <UNK> <UNK> treasure hunter jason allen teleported alternative dimension alien called <UNK> living alien chasing eliminate intruder collect alien treasure escape <UNK> fortress stolen powerful prototype weapon <UNK> stop moving shooting <UNK> <UNK> fire laser <UNK> bar use <UNK> select menu pause gameyou also use controller play gamehow playyou explore <UNK> fortress collect treasure leaving level level 36 room ,action,action,0.9365316033363342,1,action,action
<SOS> scheduled free friday march 15 <UNK> sequel zero spring episode <UNK> suitable player would like enjoy continuation story easily cheap <UNK> not suitable player want play jrpg long time want enjoy raising <UNK> character collecting <UNK> choose display previous synopsis enjoy without playing previous <UNK> previous work fps became jrpg express story completely episode <UNK> rare jrpg japan near future <UNK> search 3d fps format battle enemy 2d jrpg <UNK> encounter enemy 3d movement screen ,adventure,action,0.8468245267868042,0,adventure|rpg,action|adventure
<SOS> welcome next world strategic visual novel illuminated telling story crashed colony ship ragged group survivor trying make new life wrong <UNK> visual <UNK> hybrid inspired banner saga king dragon pas oregon trail emphasis planning decisionmaking combat keep many colonist alive possible making tough decision determine adventure unfolds build colony structure salvage wreckage resolve problem multiple branching outcome manage colony's dwindling supply playing intense story political intrigue ,adventure,adventure,0.6404958367347717,1,adventure,adventure|rpg|strategy
<SOS> brace age massive medieval war march rival burning remains allout quest conquer fortify castle forge army enter ultimate mmo global domination civilization grows youll clash ambitious power one king claim throne strength unify land banner watch kingdom crumble kingdom hand dispatch army construct building clash barbarian conquer territory reshape balance power every day every inch realm come life amazingly detailed graphic choose faction choose highland king northern tsar desert sultan arm,massively multiplayer,strategy,0.9710587859153748,0,massively multiplayer|rpg|strategy,rpg|simulation|strategy
<SOS> painful physic puzzle fun way trust <UNK> physicsbased puzzle must help guide commander dash johnson trapped astronaut mazelike level seeking next wormhole eventual freedom arrange piece puzzle fall gravity momentum guide safely probably painfully <UNK> chemical reaction mind fine strong mind handsome even capable riding hallucination clearly caused cosmic ray right multidimensional <UNK> level 5 playfields arranged cube rotate level move object panel release commander johnson hope make fi,other,other,0.858191192150116,1,other,other
<SOS> <UNK> not match expectation please buy <UNK> simple <UNK> difference cube <UNK> cube different shape formed board gradually fall top screen allowing player spell complete one several bottom screen adjusting position orientation cube full bar disappear <UNK> newly fallen cube noting box completely eliminated not eliminated box not fall time player earn point get higher score not eliminated cube continue pile stacked top screen player loses overworld ranking let know much friend friend know ,strategy,other,0.8253746628761292,0,strategy,other
<SOS> band defender modern online coop fps four player protect one central object mass savage mutant rule world slowly recovering nuclear apocalypse player build repair upgrade barricade turret craft weapon try survive wave enemieseach consists wave enemy player time build defense deal wave last wave always lead one enemy boss highly dangerous individual test defense skill <UNK> wanted create fun shooter everything player expect desire ton different weapon fluid animation good feeling shooting b,action,action,0.8661115169525146,1,action|gore|violent,action|massively multiplayer
<SOS> infinite fall indie mechanic well known moderately experienced player face free fall high speed thanks fact move must avoid obstacle face fall map generated completely random way help create better experience player making every time play feel facing different level expect actual score highscore indicator funny relaxing gameplay easy understand gameplay perfect age challenging gameplay good graphic style play wasd move <EOS>,strategy,simulation,0.5597702860832214,0,strategy,action|simulation
<SOS> steno arcade suite four arcade designed teach drill steno <UNK> fundamental immersive addictive responsive interactive way steno arcade 100 free open source work steno machine keyboard early access build steno arcade includes one four suite steno hero imagine favorite rhythm instead pressing button vaguely emulate original instrument hitting steno chord keyboard key precisely accurately produce lyric favorite music like singing karaoke finger steno hero currently includes seven song added ,other,other,0.5670697093009949,1,other,other
<SOS> header goal <UNK> <UNK> young soccer player since selected england national football team center attention nowadays thing not going well last couple main reason behind loss especially inaccurate header medium supporter started heavy increased pressure shoulder made behave like lunatic lastly kicked national team career taken serious damage cant bring situation get back successful day start train really hard keep working extraordinary thing start happen around eventually lead become hero an,action,simulation,0.840754508972168,0,action|simulation|sports,massively multiplayer|simulation|sports
<SOS> ever attacked bird fry hand ever met famous rubbish <UNK> ever heard legend muscle kangaroo girl armed cat gun fighting aussie animal offer life time chance <UNK> life australia <UNK> armed cat casual silly platformer based author <UNK> international student life melbourne control <UNK> different outfit ability fight unique aussie animal meanwhile sightseeing <UNK> every time generates new melbourne progress go player unlock <UNK> story <UNK> life <UNK> stupid stereotype <EOS>,adventure,action,0.6159215569496155,0,adventure,action
<SOS> <UNK> flight simulator brand new flight simulator built virtual reality ship ten beautiful aircraft scenery covering entire continental united state fly highspeed jet hover helicopter enjoy general aviation aircraft around variety location weather type custom flight simulation engine provides unparalleled performance even load dense scenery realistic <UNK> software support variety input option including joystick gamepads vr motion controller leap motion keyboardmouse play vr <UNK> software,simulation,simulation,0.9933892488479614,1,simulation,simulation
<SOS> there's something evil city tonight earth ravaged human excess petty conflict alien invasion world's population <UNK> huge city first mega primus 2084 utopia shattered social collapse civil unrest reign mega primus fiendish alien terrorize city ufo swarm dimensional gateway city's siege unknown enemy mission xcom commander combat alien aggression uncover deadly intention beware alien infiltration city politics could see fire criminal gang religious sect even police alien fleet fill sky cre,strategy,strategy,0.8538327813148499,1,strategy,strategy
<SOS> <UNK> family friendly <UNK> practice <UNK> skill make show friend family player <UNK> <UNK> limited customization option available right plan add according feedback two base puppet right one customizable create art asset make option available <UNK> <UNK> dreamed getting stage creating show might know renting venue costly virtual stage worry selling ticket fund show <UNK> support <UNK> <UNK> rudimentary implementation stage light set lighting reflect mood <UNK> meant platform puppet enthusi,simulation,other,0.7724282741546631,0,simulation,other
<SOS> <UNK> strategy sandbox reminiscent older arcade control many ship use tactic outmaneuver outnumber everyone <UNK> fleet capture territory defeat enemiesnote <UNK> not twinstick shooter built playable one hand making accessible many <UNK> fledged ai <UNK> <UNK> generated asteroid field many ship type variant 3 different commander <UNK> instant action mission <EOS>,action,action,0.8324134945869446,1,action|strategy,action
<SOS> archipelago fun pirate adventure head pirate team discover archipelago island search treasure capture golden chest defeating colonist native <EOS>,strategy,adventure,0.8353520631790161,0,strategy,adventure
<SOS> vision runner first person parkour currently development unreal engine 4the concept vision runner build share amp play principle got opportunity make <UNK> ingame map editor sharing uploading automatically press button server player download play map race clock map browser call parkour <UNK> editor easy use since weve made completely gridbased player simply place block object floor <UNK> access featuresingame map editor basic feature map <UNK> central map <UNK> map u player <UNK> parkour m,other,simulation,0.8002695441246033,0,other,simulation
<SOS> block minimalist <UNK> designed easy pick fun play progress get increasingly difficult requiring master powerups timing win first new developer <UNK> designed test platforming ability new experienced platformer playerskey featuresover 40 unique levels20 unique track switch <UNK> different mode casual competitive <UNK> mode casual play casually checkpoint no timer allowing relaxing experience playing competitive challenge mode no checkpoint simple timer requiring higher skill level speedrun,strategy,other,0.8124334812164307,0,strategy,other
<SOS> society dead remake kind society make nuclear war destroyed civilization time come rebuild <UNK> <UNK> run society way want good bad create successful <UNK> hundred survivor alive dangerous wasteland life always <UNK> feature added future update crime citizen commit crime wide range social issue play judgment act judge range social issue including <UNK> murder <UNK> drug use cannibalism several controversial topic punishment choose execute long short prison sentence tolerate even encourage,simulation,simulation,0.9390168786048889,1,simulation|strategy,simulation|strategy
<SOS> lemuria lost space unique adventure full mystery puzzle shocking discovery combination point 'n click adventure rpg survival gameplay vr edition free firstperson movement full htc vive support explore 100 room spaceship solve dozen puzzle find valuable resource fight security turret enemy patrolling ship uncover story lost crew lemuria 7 ship missing 70 year find exactly happened acquire new skill allowing hack computer terminal even spaceship network avoid fighting patrolling robot challe,action,rpg,0.9111066460609436,0,action|adventure|rpg,adventure|rpg
<SOS> join communityjoin discord find u <UNK> <UNK> puzzle time stage story father daughter using dual protagonist technique controlling two individual character turn gradually solve puzzle push forward timeline adventure feature unique time mechanism artistic handdrawn sketchy style thoughtprovoking puzzle heartwarming plot vexing thrilling adventure awaits <UNK> protagonist <UNK> father daughter separately experience complete plot different <UNK> <UNK> mysterious pocket watch able move through,adventure,adventure,0.878414511680603,1,adventure|rpg,adventure
<SOS> take helm ship conquer <UNK> pirate plague dead sandbox letting see like fiercest pirate captain ever hoist jolly roger assume role legendary pirate captain john <UNK> use arcane voodoo magic raise flying gang dead together member historical band pirate face terrifying <UNK> resurrected captain unique skill improve ship statistic ensure gold give advantage battle even let summon mighty <UNK> open world without loading screen dynamic day night cycle weather system offer gamer unforgettable ,action,simulation,0.5986510515213013,0,action|adventure|simulation|strategy,simulation
<SOS> pixel puzzle mosaic nontraditional puzzle piece together range 34 mosaic rearranging jumbled tile order complete <UNK> puzzle <UNK> <UNK> steam <UNK> mosaic range <UNK> <UNK> play environment <EOS>,simulation,other,0.9140006303787231,0,simulation|sports|strategy,other
<SOS> enchanted underwater city glass sacrifice immortality love memory freedom take freedom others win heart's desire dive world mermaid <UNK> <UNK> every character secret nothing <UNK> sea <UNK> epic interactive fantasy novel <UNK> <UNK> author <UNK> <UNK> <UNK> winner 2013 interactive fiction competition numerous xyzzy award choice control story entirely <UNK> word without graphic sound effectsand fueled vast unstoppable power imaginationthe whale granted <UNK> eternal life asked little retur,adventure,rpg,0.9763938784599304,0,adventure|rpg,adventure|rpg
<SOS> platypus fast frantic fun arcadestyle <UNK> vast <UNK> city <UNK> finally reached limit expansion tall building cover every available space air thick smoke poisonous chemical parking nightmarethe <UNK> leader decided simplest solution invade neighbouring country <UNK> anticipate much struggle <UNK> simple <UNK> type without much love industry fact <UNK> entire defence force consists single squadron fighter plane venerable <UNK> <UNK> possible threat could antique aircraft mighty <UNK> batt,action,simulation,0.5956820845603943,0,action,other|simulation
<SOS> <UNK> hunted slain hour strike back come break free confines human body take sky epic rpg adventure challenge wit pit thousand foe spread wing burn enemy become <UNK> developer's cut includes ultimate edition divinity ii good 100 hour highly acclaimed rpg gameplay well brand new developer mode many amazing <UNK> <UNK> mode play original version experience like designer fool around console command heart's content ever wanted test new skill hoard hundred goblin go ever wondered would like ex,rpg,rpg,0.9865266680717468,1,rpg,adventure|rpg
<SOS> mc lars helped pioneer genre nerd rap 2003 touring world laptop ever since packing concert venue writing rap everything guitar hero edgar allan <UNK> <UNK> platformer record industry kidnaps mc lars try turn indie music triumph mc lars must battle 12 level inspired music navigating obstacle fighting record industry goon without losing <UNK> lars video features12 unique level bring music mc lars life retro visuals rhythmbased level <UNK> platforming action reward player sticking <UNK> unloc,action,action,0.8879725933074951,1,action,action
<SOS> epic new strategy like youve never seen deck caster fuse deck building rts moba gameplay one incredible experience play arcane mage craft battle deck unleash powerful spell horde creature defeat opponent fastpaced 1v1 2v2 multiplayer arena duel require quickthinking race capture fortify strategic point map dominate battlefield wield five element light dark water fire earth learn master creature spell brings strength distinctive playstyles stick one mixandmatch favorite create devastating c,strategy,strategy,0.9793253540992737,1,strategy,strategy
<SOS> <UNK> multiplayer full xbox controller support plug amp play xbox controller gamepads also working may need make key <UNK> ingame crowded battle better fps networking <UNK> play hardest difficulty may get battle 70 enemy instantly beware even stable fps may not save death respawn immediately worry whole played without internet connection <UNK> made improvement code make possible play without internet connection remember leaderboards achievement not <UNK> gamewelcome <UNK> south east <UNK> ,action,action,0.9373685717582703,1,action|adventure,action
<SOS> test wit take cake puzzle platformer challenge help friendly furball retrieve stolen cake evil robot built around physic <UNK> ability let interact handmade rocket change furballs color fight boss progress 27 level across five different environment help frank retrieve cake late colorful gameplay dive puzzle platformer mechanic built around changing color realistic <UNK> varied level explore 27 level across five colorful <UNK> control option use either keyboard gamepad play <UNK> time chall,action,other,0.7216715216636658,0,action|adventure,other
<SOS> divided fall closecombat multiplayer <UNK> strategy core set various battlefield second world warthe four soldier command rely keep alive commander relies achieve objective require effective use terrain cover smart positioning taking advantage strength weakness different weapon never forget divided fall work together teammate everyones chance survival go <UNK> skill pvp cooperative battle anything quick 1 v 1 skirmish massive conflict 120 soldier commanded 15 player per team team working t,action,action,0.8157705068588257,1,action|strategy,action|strategy
<SOS> heli hero update oldschool <UNK> upquot arcade machine new dimension today's pc command <UNK> apache longbow russian <UNK> helicopter goal fly various level carry mission objective mission find different type weapon additional offensive defensive system 's look feel made 3d landscape fly helicopter mix reality scifi mission vary destroying iraqi oilfield fighting quotbig <UNK> enemy <UNK> started not bang <UNK> formidable terrorist group existence brink creating new world order challenge c,action,action,0.9725335836410522,1,action,action
<SOS> peculiarity 1 possibility choice machine upgrade 2 machine operated jump operated <UNK> flight 3 fascinating level different visual style type passing destroyed <UNK> trap course ship alien want destroy 4 coop <EOS>,action,simulation,0.8792898654937744,0,action|adventure|racing|simulation,simulation
<SOS> space war interstellar empire turnbased tactical strategy side powerful galactic faction fleet play style gain access hundred distinct space craft choose starting ship set sprawling map filled distinct locale tactical advantage point enemy world conquer galactic territory combat complete mission use experience gained upgrade crew ship acquire <UNK> alongside faction claim every system galaxy one planet time work ally forge new friendship clan go rogue discover world either path lead tense ,massively multiplayer,strategy,0.9867905974388123,0,massively multiplayer|strategy,strategy
<SOS> racing vast desert freeride race tour mode available race mode competing several opponent victory get first finish explore 16 square kilometer free ride mode enjoy scenery passenger seat several different type vehicle come first finish long grueling dusty race depends <EOS>,action,racing,0.9952307343482971,0,action|racing,racing|simulation
<SOS> beckett category 2018 bafta scotland <UNK> singleplayer pointandclick style noir make question exist unlike anything else ever play quotif knew mind could never love mequot spoke amy beckett defiant everything time passed amy dead missing person case lead beckett decaying rabbit hole outskirt reality set world unlike anything experienced original surreal noir secret experiment take control explore navigate interact talk defy listen careful place unfamiliar make ownthe whole experience last,adventure,adventure,0.7948201298713684,1,adventure,adventure
<SOS> tribloos 2 sequel bestselling time management <UNK> village threat one storm worry many <UNK> dragon tired trying blow <UNK> help trey save <UNK> always brainy idea wild fantastic idea definitely <UNK> <UNK> promise going take real team work skill strategic planning make succeed <UNK> time tribloos travelling far away island home deep unknown discover storm not naturally <UNK> hand drawn <UNK> 90 level <UNK> original soundtrack <EOS>,strategy,simulation,0.6792806386947632,0,strategy,simulation
<SOS> cool car beautiful racer <UNK> speedy girl dream team become sponsor provides financial assistance prospective woman driver also give advice track car choose race every girl unique skill every track characteristic car upgraded money upgrading car earned <UNK> thankful girl gradually undress make <UNK> chat girl builtin chat bot learn girl fun admire beautiful body not forget improve racing car choose track sponsor not <UNK> man <EOS>,other,racing,0.9744307398796082,0,other,racing|simulation
<SOS> welcome <UNK> best screen resolution <UNK> small hack show station computer could start explore hack virtual network find money buy new tool hacker hacker world get basic computer station <UNK> screen <UNK> <UNK> <UNK> window try find ingame ip hack look critical data main hacker <UNK> <UNK> keep mind log panel open fight ground hacker clean often bad thing could happen like people wanting hack soon <UNK> current <UNK> <UNK> interface reworked feature added <UNK> firewall system display ha,massively multiplayer,simulation,0.9111995697021484,0,massively multiplayer|simulation|strategy,simulation
<SOS> available <UNK> management city development simulation atrain 8 keep strong mechanic atrain series put whole map 3d first time control living 3d city enjoy watching landscape helped <UNK> available <UNK> 3d pc handle atrain 8 render whole town 3d beautiful realistic <UNK> switch 3d not change take mouse control rail construction camera <UNK> control found computer enhanced using high definition monitor high spec <UNK> 10 premade map also free map construction tool unlimited <UNK> 8 feature,simulation,simulation,0.9721003770828247,1,simulation,simulation
<SOS> long developed thinking attentiveness today give opportunity interesting attractive appeared vast space allows u poke brain amaze untouchable perfectly suitable not child also whole family try go tangled maze without touching touch start level exiting labyrinth move larger labyrinth continue not get labyrinth need pas small ball maze brought portal usually located center labyrinth activate level became even greater became even difficult interesting not many maze create whole new kind maze ,other,other,0.8927692174911499,1,other,other
<SOS> take role <UNK> seemingly normal somewhat self conscious young man whose life turned upside casual stroll local park deal two mischievous demigod insist must marry one enough seems several woman know also decided must go exam deal <UNK> tough time <UNK> little divine slice lifethe feature large script amazing artwork tell <UNK> story giving player key choice make throughout turn effect <UNK> life shaped final ending <UNK> story multiple alternate <UNK> main charactersfive separate female r,adventure,adventure,0.8035062551498413,1,adventure,adventure
<SOS> offer countless hour exciting pixel fun find long survive crazy <UNK> difficult race putting concentration <UNK> <UNK> yet addictive gameplay <UNK> interesting character choose <UNK> fight life said without exaggeration constantly chased massive boulder aiming squish pancake time going face various insidious obstacle thorn bottomless pit doom quicksand huge pyramid full trap never know going encounter next even dangerous obstacle blocking way still stand chance turning away time long avoid,other,other,0.6171164512634277,1,other,other
<SOS> imagine getting glimpse secret clockwork universe imagine machine crack code destiny give power tinker fate imagine discovering generation family concealed power outside <UNK> <UNK> may teenager confront biggest question life try solve mystery father max <UNK> rogue scientist vanished little <UNK> man result collaboration <UNK> bill tiller gene <UNK> swiss developing studio reboot beloved classic graphic adventure striking 3d animation challenging puzzle moving story leave pondering profou,adventure,adventure,0.951566219329834,1,adventure,adventure
<SOS> <UNK> <UNK> character <UNK> priest <UNK> unique independent <UNK> power inquisition arrest heretic use variety <UNK> iron maiden suspension <UNK> extract confession burn <UNK> character reflecting every change equipment consist almost one million sprite ie graphical element wide openended world explore exploit see <UNK> 200 weapon 80 spell 7 school forbidden allowed <UNK> extensive dungeon complex including multilevel <UNK> surface area deep forest green pasture extensive <UNK> year develo,gore,rpg,0.9672090411186218,0,gore|rpg|violent,adventure|rpg
<SOS> <UNK> combine intense viking battle deep story unfolds ingame comic bring frozen world norse saga life immerse blistering winter preceding ragnarok <UNK> winter use <UNK> point explore decision changed <UNK> choice go intersection follow different path <UNK> viking using complex easytolearn weaponbased combat system gather fellow viking help defeat troll size <UNK> item distant past grow battle mighty <UNK> race giant older god <EOS>,action,action,0.7913670539855957,1,action|adventure,action|adventure|rpg
<SOS> <UNK> popular <UNK> board ultimate goal dominate 16th century europe available <UNK> faced tough economic military decision earn victory point attempt outbid opponent auction get hand leonardo da vincis powerful war machine every victory point earned careful placement troop construction fortification invasion bordering region new turn brings chance acquire da vincis precious project get upper hand <UNK> flying machine bombard tank many invention available option auction table perfect balan,strategy,strategy,0.9630467295646667,1,strategy,simulation|strategy
<SOS> <UNK> challenge warlord delivers first time ever classic puzzlegame action backed epic story good v evil challenge match 3 skill battle computer opponent save kingdom etheria evil lord bane make match different crystal type build inventory spell <UNK> <UNK> unleash spell disrupt matching chance lower total build heroic character winning head head battle play classic match 3 quick play mode explore expansive kingdom experience puzzle like nothing played embark epic singleplayer campaign com,other,action,0.5422666668891907,0,other,action
<SOS> wolf pack strike hear thunder roll thunder wolf attack air mercenary best helicopter pilot world every one ready action <UNK> ready fight evil wherever lurks thunder wolf already made countless battle equipped destroy <UNK> part business put pilot seat combat helicopter become member experienced dangerous helicopter team <UNK> thunder wolf global battle terrorism take part varied operation whatever take thwart diabolical plan enemy defeat save worldkey feature experience furious helicopter,action,action,0.9585445523262024,1,action,action
<SOS> magic hour get started vr photography take beautiful picture exploring island lit perfect light experiment accurate virtual <UNK> camera incorporates physic real camera vr note early release additional feature come soon development magic hour currently offer fully controllable camera aperture <UNK> speed exposure compensation focal length <UNK> mode handcrafted island hidden surprise find picture saved shared feature planned future update challenge progression virtual teacher provide realt,adventure,simulation,0.8174779415130615,0,adventure|simulation,adventure|simulation
<SOS> prepare deliver gift sht <UNK> santa's special delivery santa's tracking naughty nice good boy girl get gift bad boy girl get coal absolutely rotten child get code brown santa's downtown extreme apple offensive child hardcore face player's take control santa's sleigh complete twelve tiny exploding reindeer help travel city city perform christmas eve delivery end city exists single house one someone rotten santa pop squat chimney squeeze <UNK> call santa jump sleigh get work that's talking ,action,other,0.7272084355354309,0,action|gore|violent,other|simulation
